loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,Address
12665.31,36,18.44,460.71,E,E4,Accountant,0.0,RENT,57094.29,Source Verified,Sep-2020,Fully Paid,vacation,Vacation,23.26,Feb-1993,10,0,20581.34,60.79,19,W,Individual,2.0,1,"San Diego, AZ"
1681.87,36,12.28,56.09,B,B5,Teacher,7.0,MORTGAGE,38628.75,Not Verified,Jan-2015,Fully Paid,car,Car,6.81,Apr-1989,8,1,5150.24,50.76,14,F,Individual,1.0,0,"Phoenix, PA"
17252.68,36,15.6,603.11,D,D4,Electrician,3.0,MORTGAGE,55098.26,Source Verified,Sep-2014,Charged Off,renewable_energy,Renewable Energy,9.89,Jan-1992,12,0,1303.34,55.76,18,W,Individual,2.0,0,"Newark, GA"
26143.67,60,18.01,664.02,D,D5,Analyst,4.0,MORTGAGE,99078.86,Not Verified,Mar-2018,Fully Paid,vacation,Vacation,3.33,Jan-1998,14,0,19521.98,58.18,21,W,Individual,2.0,0,"Boston, NY"
23008.18,36,20.77,864.11,E,E3,Operations Manager,7.0,RENT,77390.07,Verified,Aug-2014,Fully Paid,credit_card,Credit Card,20.53,Aug-2012,12,0,10629.42,33.54,17,F,Individual,1.0,0,"San Jose, CA"
28082.47,36,10.35,910.78,A,A2,Analyst,10.0,MORTGAGE,76686.59,Not Verified,Oct-2020,Fully Paid,other,Other,11.49,May-2003,8,0,30316.19,59.43,13,W,Individual,2.0,0,"Miami, MI"
16011.02,36,18.19,580.36,E,E2,Data Scientist,5.0,RENT,80335.82,Verified,Apr-2017,Fully Paid,home_improvement,Home Improvement,11.1,Dec-2004,9,0,21222.02,45.1,13,F,Individual,1.0,0,"Boston, MI"
13068.11,36,21.78,497.59,F,F4,Nurse,0.0,RENT,46477.65,Not Verified,Oct-2014,Charged Off,major_purchase,Major Purchase,19.99,Jan-1981,8,0,0.0,30.78,13,W,Individual,5.0,0,"Chicago, MA"
18184.79,60,13.46,418.05,C,C5,Analyst,4.0,RENT,55397.8,Source Verified,Jul-2019,Charged Off,renewable_energy,Renewable Energy,7.74,Jun-1984,8,0,13821.32,21.55,15,W,Individual,2.0,0,"Chicago, WA"
38209.42,36,7.12,1181.92,A,A2,Sales Associate,1.0,OWN,137064.18,Not Verified,Nov-2019,Fully Paid,major_purchase,Major Purchase,20.52,Nov-1981,6,0,44915.54,48.92,10,F,Joint,2.0,0,"Seattle, CA"
14407.2,60,17.34,360.7,D,D4,Software Engineer,4.0,MORTGAGE,73777.78,Source Verified,Dec-2018,Fully Paid,medical,Medical,5.52,Aug-1984,10,1,17271.99,46.08,17,F,Individual,0.0,0,"San Jose, OH"
13893.08,36,9.57,445.47,A,A4,Product Manager,2.0,MORTGAGE,107365.93,Verified,Jan-2019,Fully Paid,debt_consolidation,Debt Consolidation,5.06,Feb-1997,7,0,13797.4,39.88,10,F,Individual,3.0,0,"Miami, WA"
22599.42,36,17.6,812.45,D,D2,Teacher,3.0,MORTGAGE,107365.57,Verified,Oct-2020,Fully Paid,renewable_energy,Renewable Energy,13.39,Jul-2011,12,0,22154.18,32.88,25,F,Individual,1.0,0,"Houston, CA"
12211.79,36,10.45,396.62,A,A3,HR Specialist,6.0,MORTGAGE,55775.9,Verified,Dec-2018,Fully Paid,renewable_energy,Renewable Energy,23.41,Sep-1989,12,0,15001.25,54.93,22,W,Individual,0.0,0,"Boston, NY"
13728.03,60,9.74,289.93,B,B3,Business Analyst,6.0,RENT,42094.64,Not Verified,Jul-2016,Fully Paid,car,Car,24.84,Jul-1985,6,2,112.24,67.16,13,W,Individual,1.0,0,"Phoenix, MA"
30253.1,60,12.73,684.17,C,C5,,,RENT,150525.79,Verified,Oct-2016,Fully Paid,moving,Moving,0.0,Sep-1990,16,0,35255.08,,29,F,Individual,,0,"Tampa, WA"
3619.35,60,16.49,88.96,D,D1,Teacher,9.0,OWN,31884.96,Not Verified,Sep-2014,Charged Off,moving,Moving,21.93,Oct-1980,9,0,6839.97,65.43,14,W,Individual,3.0,1,"Seattle, VA"
24031.17,36,15.53,839.33,D,D3,Business Analyst,9.0,RENT,86368.54,Not Verified,Jul-2018,Fully Paid,small_business,Small Business,6.22,Nov-2005,14,0,21977.31,37.16,24,W,Individual,0.0,0,"Boston, VA"
16505.14,36,8.58,521.63,A,A4,Software Engineer,1.0,MORTGAGE,39495.82,Not Verified,Sep-2020,Fully Paid,other,Other,12.18,Feb-2011,8,0,14352.78,57.82,16,W,Individual,0.0,0,"Chicago, FL"
19365.21,36,12.81,650.72,B,B2,,,RENT,37596.67,Not Verified,Jan-2016,Fully Paid,debt_consolidation,Debt Consolidation,16.65,Feb-1993,7,1,12212.06,,17,W,Individual,,0,"San Jose, TX"
16455.82,60,24.48,478.0,G,G4,Operations Manager,7.0,MORTGAGE,40722.02,Verified,Jun-2017,Fully Paid,house,House,24.63,Jun-1993,8,1,29574.9,44.85,19,W,Individual,2.0,0,"San Diego, GA"
8978.02,60,17.15,223.85,C,C4,Marketing Specialist,9.0,MORTGAGE,32543.9,Source Verified,Jul-2020,Fully Paid,medical,Medical,26.7,Sep-1986,9,0,0.0,55.08,17,W,Individual,1.0,0,"San Diego, PA"
25613.57,36,16.32,904.6,D,D1,Marketing Specialist,5.0,OWN,101838.47,Not Verified,May-2018,Fully Paid,credit_card,Credit Card,14.34,Feb-1985,8,0,25477.68,36.81,13,W,Individual,3.0,0,"Atlanta, MA"
17466.23,36,12.96,588.13,B,B3,Business Analyst,5.0,OTHER,53303.55,Verified,Dec-2020,Fully Paid,medical,Medical,5.98,Aug-1993,8,1,0.0,70.54,15,W,Individual,1.0,0,"Atlanta, NY"
11452.53,60,17.7,288.97,D,D1,Consultant,1.0,MORTGAGE,67020.75,Source Verified,Dec-2018,Fully Paid,car,Car,0.02,Jul-1983,7,0,2914.82,45.57,20,W,Individual,0.0,0,"Columbus, GA"
12273.36,36,13.91,418.93,C,C2,Accountant,0.0,MORTGAGE,33694.09,Source Verified,Feb-2015,Fully Paid,renewable_energy,Renewable Energy,7.55,Aug-2011,7,0,13000.1,50.23,10,W,Individual,0.0,0,"Houston, WA"
10018.12,36,9.91,322.85,A,A4,Product Manager,3.0,RENT,36384.11,Source Verified,Aug-2015,Fully Paid,renewable_energy,Renewable Energy,17.8,Dec-2008,7,0,8192.13,40.38,16,F,Joint,3.0,0,"San Jose, TX"
11669.26,36,10.6,379.82,A,A5,Electrician,3.0,MORTGAGE,55682.49,Source Verified,Jan-2019,Fully Paid,other,Other,5.46,Sep-2003,13,0,0.0,64.13,20,W,Individual,3.0,0,"Raleigh, CA"
9792.76,36,12.04,325.46,C,C4,HR Specialist,0.0,RENT,43661.53,Not Verified,Aug-2017,Fully Paid,renewable_energy,Renewable Energy,12.82,Sep-1995,7,0,973.9,55.45,12,F,Individual,2.0,0,"San Jose, CA"
14447.72,36,15.14,501.85,C,C2,Marketing Specialist,3.0,OTHER,48693.42,Source Verified,Feb-2020,Fully Paid,medical,Medical,12.27,Nov-1991,9,0,9542.51,16.11,17,W,Individual,1.0,1,"Austin, FL"
11271.1,36,9.67,361.92,B,B4,Executive Assistant,4.0,RENT,47550.75,Not Verified,Nov-2016,Fully Paid,credit_card,Credit Card,14.07,Oct-1980,13,0,13373.58,22.83,22,W,Individual,0.0,0,"Phoenix, MA"
8100.1,36,12.37,270.46,C,C2,Project Manager,9.0,MORTGAGE,22140.97,Source Verified,Jul-2018,Fully Paid,credit_card,Credit Card,18.56,Nov-1984,8,0,8297.17,72.6,15,W,Individual,2.0,0,"Columbus, NY"
25711.64,60,9.69,542.38,A,A5,Electrician,5.0,RENT,135724.52,Verified,Nov-2016,Fully Paid,renewable_energy,Renewable Energy,0.0,Apr-1996,11,1,26306.22,83.81,19,W,Individual,1.0,0,"Austin, AZ"
1000.0,36,9.09,31.84,B,B2,Driver,0.0,OWN,28759.04,Source Verified,Dec-2015,Charged Off,house,House,29.23,Aug-2012,15,0,13894.82,84.23,21,F,Individual,2.0,0,"Dallas, NJ"
6065.03,36,12.25,202.16,C,C3,Nurse,4.0,RENT,26812.57,Source Verified,Sep-2014,Fully Paid,vacation,Vacation,9.87,Dec-1989,8,0,1928.69,39.74,21,F,Individual,0.0,0,"Chicago, OH"
22499.16,36,18.97,824.41,D,D3,Marketing Specialist,3.0,MORTGAGE,40925.74,Source Verified,Sep-2017,Fully Paid,medical,Medical,2.59,Jul-1988,8,1,17514.24,12.8,15,W,Individual,1.0,0,"Raleigh, PA"
31708.86,36,16.39,1120.93,D,D1,Warehouse Associate,7.0,RENT,157850.29,Verified,Sep-2015,Fully Paid,medical,Medical,4.04,Jun-2000,11,0,48341.8,46.69,19,F,Individual,5.0,0,"Phoenix, IL"
17909.47,36,9.64,574.83,B,B4,Warehouse Associate,5.0,MORTGAGE,113686.75,Not Verified,Mar-2020,Fully Paid,major_purchase,Major Purchase,14.42,Dec-1998,10,0,20278.07,23.81,14,W,Individual,0.0,0,"Houston, NC"
26797.28,36,11.92,889.03,B,B4,Driver,4.0,RENT,95377.75,Not Verified,Apr-2018,Fully Paid,medical,Medical,3.68,Nov-2001,10,0,24607.38,63.26,15,W,Individual,1.0,0,"Raleigh, PA"
4745.55,60,13.16,108.36,C,C3,Warehouse Associate,4.0,MORTGAGE,33962.26,Source Verified,Feb-2016,Fully Paid,medical,Medical,20.96,Feb-2004,11,0,0.0,53.52,17,F,Joint,0.0,0,"Austin, TX"
6134.99,36,21.67,233.25,F,F4,Executive Assistant,6.0,OTHER,39572.52,Source Verified,Oct-2017,Fully Paid,medical,Medical,2.43,Apr-1997,10,0,5485.58,82.17,16,W,Individual,4.0,0,"Raleigh, MI"
10019.55,36,13.47,339.88,C,C3,Teacher,4.0,RENT,48104.15,Source Verified,Feb-2016,Fully Paid,debt_consolidation,Debt Consolidation,13.83,Feb-1997,11,0,23741.67,25.32,21,W,Individual,1.0,0,"Houston, NJ"
27549.1,36,9.94,888.1,A,A5,Consultant,4.0,RENT,52386.35,Not Verified,May-2017,Fully Paid,other,Other,18.2,Apr-1994,8,0,29854.16,27.92,16,W,Individual,3.0,0,"Dallas, IL"
15990.95,36,12.46,534.65,B,B2,Project Manager,0.0,MORTGAGE,48420.08,Source Verified,Jul-2015,Fully Paid,major_purchase,Major Purchase,22.7,Sep-1981,6,1,30500.85,48.89,15,F,Individual,0.0,0,"Houston, MI"
22793.05,36,12.23,759.54,B,B4,Mechanic,5.0,RENT,109098.32,Source Verified,Oct-2015,Fully Paid,major_purchase,Major Purchase,13.91,Mar-1994,7,0,22028.87,83.46,15,W,Individual,3.0,0,"Atlanta, IL"
20891.19,36,23.2,810.88,F,F4,Mechanic,10.0,RENT,42644.94,Not Verified,Aug-2015,Fully Paid,vacation,Vacation,21.51,Dec-2004,15,0,15651.87,40.87,24,F,Individual,1.0,1,"Austin, NC"
12326.0,36,9.15,392.8,B,B4,Marketing Specialist,7.0,OWN,21249.62,Source Verified,Sep-2018,Fully Paid,debt_consolidation,Debt Consolidation,29.09,Jul-2008,12,0,3852.98,48.84,18,W,Individual,0.0,0,"Houston, TX"
20306.32,36,18.34,737.54,D,D4,Customer Service Rep,8.0,MORTGAGE,64923.74,Verified,May-2015,Fully Paid,small_business,Small Business,19.72,Dec-1998,13,0,10961.34,82.38,20,F,Individual,2.0,0,"San Diego, GA"
5065.71,36,18.12,183.44,D,D5,Customer Service Rep,7.0,MORTGAGE,45555.41,Source Verified,Oct-2016,Fully Paid,debt_consolidation,Debt Consolidation,22.17,Jun-2004,13,0,0.0,29.42,21,W,Individual,3.0,0,"Raleigh, MA"
6379.35,36,13.81,217.46,C,C3,Project Manager,6.0,RENT,35395.49,Not Verified,Mar-2015,Fully Paid,car,Car,20.24,Oct-1992,8,0,6128.71,61.69,13,F,Joint,2.0,0,"Phoenix, CA"
7324.6,36,9.48,234.56,A,A2,Executive Assistant,6.0,MORTGAGE,20820.05,Verified,May-2017,Fully Paid,credit_card,Credit Card,18.61,Mar-1998,15,0,0.0,61.36,22,W,Individual,4.0,0,"Tampa, MA"
18387.72,36,14.56,633.46,C,C2,Product Manager,1.0,RENT,92236.49,Verified,Nov-2020,Fully Paid,debt_consolidation,Debt Consolidation,0.0,Dec-1991,9,0,13439.38,72.59,17,W,Individual,2.0,0,"Boston, MA"
25357.65,36,10.31,821.91,A,A2,Project Manager,9.0,RENT,51740.98,Not Verified,Sep-2014,Fully Paid,medical,Medical,13.54,Aug-2003,7,0,30068.59,41.36,16,F,Individual,1.0,0,"San Diego, NY"
29377.98,60,8.66,604.96,A,A2,Teacher,6.0,MORTGAGE,126644.04,Verified,Jul-2015,Fully Paid,moving,Moving,28.86,Mar-1983,12,1,34787.26,32.96,20,W,Individual,3.0,0,"Miami, AZ"
13962.13,36,9.01,444.07,B,B3,Driver,7.0,MORTGAGE,22194.39,Not Verified,Mar-2019,Fully Paid,other,Other,17.46,Oct-1982,10,0,1367.72,69.87,16,W,Individual,2.0,0,"Austin, IL"
25992.17,36,21.73,989.08,E,E4,Executive Assistant,9.0,MORTGAGE,59563.68,Not Verified,Jun-2020,Fully Paid,car,Car,5.4,Oct-2005,10,0,46590.06,63.97,17,F,Individual,1.0,0,"Boston, NY"
8916.85,36,14.34,306.22,C,C1,Sales Associate,6.0,MORTGAGE,42150.62,Source Verified,Oct-2017,Fully Paid,medical,Medical,17.11,Jul-2004,12,0,500.6,66.14,23,W,Individual,3.0,0,"Raleigh, FL"
17695.84,36,9.41,566.14,B,B2,Operations Manager,1.0,MORTGAGE,62419.88,Not Verified,Jul-2015,Fully Paid,home_improvement,Home Improvement,9.54,Mar-1981,12,0,6835.06,34.3,18,F,Joint,2.0,0,"Chicago, GA"
10735.69,60,18.21,273.82,D,D3,Driver,1.0,MORTGAGE,49258.1,Source Verified,Mar-2019,Fully Paid,debt_consolidation,Debt Consolidation,9.64,Feb-1998,7,0,17879.84,37.7,18,W,Individual,3.0,0,"San Diego, OH"
6325.11,36,21.16,238.81,F,F1,Teacher,7.0,RENT,33330.01,Source Verified,Aug-2014,Fully Paid,car,Car,9.75,Jun-2001,13,0,17911.65,54.19,18,W,Joint,2.0,0,"Seattle, CA"
9297.31,36,8.99,295.6,A,A5,HR Specialist,6.0,RENT,40999.89,Verified,Jan-2017,Fully Paid,moving,Moving,27.06,Jul-2001,18,0,2057.94,58.81,25,F,Individual,3.0,0,"Newark, PA"
10805.85,36,10.13,349.35,A,A5,Executive Assistant,2.0,OWN,32443.76,Not Verified,Jan-2019,Fully Paid,vacation,Vacation,17.26,Sep-2012,10,0,16721.13,50.46,16,W,Joint,2.0,0,"San Diego, AZ"
23205.01,60,16.17,566.36,D,D4,Nurse,9.0,MORTGAGE,72854.75,Verified,Oct-2017,Fully Paid,major_purchase,Major Purchase,10.45,May-2005,9,0,24296.07,64.92,23,W,Individual,1.0,0,"Austin, NY"
16411.75,60,13.58,378.33,C,C4,Consultant,8.0,OWN,31930.76,Source Verified,Apr-2014,Charged Off,house,House,7.3,Feb-1990,9,0,6815.0,27.88,15,F,Individual,2.0,0,"Raleigh, WA"
1000.0,60,13.6,23.06,C,C2,Data Scientist,6.0,MORTGAGE,40336.93,Verified,Oct-2019,Fully Paid,car,Car,11.34,Jun-2010,7,0,9230.59,34.12,16,F,Individual,4.0,0,"Columbus, NC"
3664.18,36,19.9,135.99,E,E3,Product Manager,2.0,RENT,56363.32,Verified,Sep-2019,Fully Paid,renewable_energy,Renewable Energy,7.3,May-1995,10,0,6946.08,35.58,16,W,Individual,2.0,0,"Raleigh, IL"
13011.41,60,16.56,320.3,C,C4,Operations Manager,0.0,OTHER,53230.52,Verified,May-2014,Fully Paid,house,House,5.13,Mar-1994,15,0,19898.45,46.29,20,F,Individual,0.0,0,"Miami, GA"
26563.19,36,22.72,1024.34,F,F5,Data Scientist,2.0,MORTGAGE,116843.17,Source Verified,May-2014,Fully Paid,house,House,10.03,Apr-1990,6,0,21720.39,59.11,13,W,Joint,3.0,0,"Atlanta, TX"
12566.88,36,21.04,473.71,F,F1,Software Engineer,7.0,OWN,39367.86,Verified,Jun-2016,Fully Paid,car,Car,5.67,Feb-1999,9,0,5671.7,72.27,19,W,Individual,1.0,0,"Raleigh, MA"
30053.62,36,13.0,1012.57,C,C4,Data Scientist,10.0,RENT,105681.13,Verified,Mar-2018,Fully Paid,home_improvement,Home Improvement,13.53,Jun-2004,10,1,17557.61,38.76,19,F,Individual,0.0,0,"San Jose, WA"
15494.06,36,9.75,498.16,A,A4,Accountant,3.0,RENT,42699.45,Not Verified,Jan-2014,Fully Paid,other,Other,23.87,Aug-1991,16,1,27664.19,61.98,21,W,Individual,0.0,0,"Tampa, PA"
17023.17,36,23.52,663.54,F,F3,Data Scientist,6.0,RENT,73612.14,Verified,Feb-2014,Fully Paid,medical,Medical,10.53,Oct-1985,8,0,8580.6,47.73,21,F,Individual,1.0,0,"Tampa, MA"
40000.0,60,8.12,813.42,A,A4,Warehouse Associate,4.0,MORTGAGE,112539.91,Verified,Sep-2014,Fully Paid,medical,Medical,9.36,Oct-1998,11,0,23741.83,24.26,14,W,Individual,1.0,0,"Tampa, IL"
7887.23,36,18.45,286.94,E,E5,Customer Service Rep,6.0,MORTGAGE,76911.03,Not Verified,Jun-2019,Fully Paid,debt_consolidation,Debt Consolidation,19.18,Mar-2010,9,0,0.0,61.63,16,F,Individual,1.0,0,"Columbus, IL"
13720.38,36,16.45,485.42,D,D4,Data Scientist,2.0,OWN,43518.21,Not Verified,Apr-2015,Fully Paid,medical,Medical,6.42,Aug-1989,6,0,14393.95,32.67,10,F,Individual,3.0,0,"Austin, MI"
19852.69,36,7.21,614.92,A,A4,Data Scientist,5.0,MORTGAGE,75258.7,Verified,Oct-2015,Fully Paid,small_business,Small Business,20.97,Dec-2010,9,0,27079.12,66.33,17,W,Individual,3.0,0,"Atlanta, NJ"
8893.64,36,15.02,308.37,C,C5,Teacher,7.0,MORTGAGE,26180.72,Not Verified,Jun-2015,Fully Paid,renewable_energy,Renewable Energy,18.27,Jul-1992,11,0,15873.08,48.53,25,W,Individual,1.0,0,"Tampa, AZ"
2625.21,36,9.86,84.53,B,B4,Mechanic,4.0,OWN,32907.47,Not Verified,Mar-2020,Fully Paid,small_business,Small Business,16.88,Jun-2007,13,0,0.0,47.1,23,W,Joint,1.0,1,"Dallas, MI"
26108.76,60,11.91,579.56,A,A2,,3.0,MORTGAGE,46854.6,Source Verified,Jan-2015,Fully Paid,small_business,Small Business,17.49,Apr-2012,11,0,32766.53,72.49,19,W,Joint,,1,"San Diego, FL"
14082.56,36,13.04,474.78,C,C1,Data Scientist,9.0,MORTGAGE,72446.17,Not Verified,Jan-2014,Fully Paid,small_business,Small Business,5.74,Aug-2012,14,0,0.0,72.56,25,W,Individual,1.0,0,"Atlanta, NJ"
27570.95,36,16.12,970.98,D,D3,Warehouse Associate,3.0,OWN,102919.76,Not Verified,Apr-2017,Fully Paid,house,House,16.05,Dec-1982,19,0,41708.79,53.12,27,W,Individual,3.0,0,"Columbus, IL"
27214.24,36,20.56,1019.17,E,E1,Marketing Specialist,5.0,RENT,110938.38,Source Verified,Jul-2017,Fully Paid,credit_card,Credit Card,7.42,Oct-1994,8,1,20639.91,51.49,19,F,Individual,1.0,0,"Miami, GA"
20455.91,60,24.18,590.57,F,F1,Consultant,10.0,MORTGAGE,66619.71,Source Verified,Jan-2018,Charged Off,vacation,Vacation,22.5,Apr-1982,7,0,18486.21,65.21,20,W,Individual,4.0,0,"Miami, OH"
15836.22,60,9.52,332.74,A,A1,Electrician,8.0,RENT,57249.32,Not Verified,Jan-2018,Fully Paid,moving,Moving,16.61,Dec-1999,13,0,21524.68,72.5,19,F,Individual,2.0,0,"Raleigh, MI"
14877.0,60,19.31,388.44,D,D3,Business Analyst,2.0,OWN,72460.97,Not Verified,Dec-2016,Fully Paid,vacation,Vacation,23.74,Mar-1992,7,0,23862.67,80.0,17,W,Individual,2.0,0,"Phoenix, NJ"
11961.35,36,14.46,411.5,C,C1,Operations Manager,6.0,MORTGAGE,64595.91,Verified,Nov-2016,Fully Paid,renewable_energy,Renewable Energy,14.35,Jul-1990,8,0,13449.36,27.18,23,F,Individual,2.0,0,"Seattle, PA"
14092.84,60,24.66,410.82,F,F3,Accountant,3.0,MORTGAGE,38606.67,Not Verified,Feb-2020,Fully Paid,credit_card,Credit Card,5.07,Jan-1995,12,0,0.0,20.18,16,W,Individual,2.0,0,"Dallas, IL"
15094.11,36,10.46,490.29,A,A4,,,MORTGAGE,38191.67,Not Verified,Sep-2014,Fully Paid,moving,Moving,23.26,Aug-1997,10,0,1884.61,,14,F,Individual,,0,"San Jose, PA"
2727.86,60,19.4,71.37,E,E5,Nurse,3.0,MORTGAGE,29571.78,Not Verified,Feb-2015,Fully Paid,house,House,13.73,Mar-2001,14,1,0.0,34.65,21,W,Individual,1.0,0,"Columbus, FL"
14937.23,36,22.36,573.27,F,F3,Sales Associate,7.0,OWN,56730.79,Not Verified,Sep-2020,Fully Paid,vacation,Vacation,20.91,Jul-1993,10,1,2669.23,44.0,19,W,Individual,1.0,0,"Raleigh, WA"
14745.81,60,18.24,376.38,D,D2,Mechanic,5.0,OWN,48292.59,Not Verified,Jul-2016,Charged Off,moving,Moving,3.51,Nov-2003,10,0,22410.88,69.51,22,W,Individual,2.0,0,"Raleigh, FL"
21382.45,36,10.29,692.83,B,B3,Mechanic,3.0,MORTGAGE,58753.31,Not Verified,Feb-2015,Fully Paid,small_business,Small Business,10.85,Feb-1987,12,0,11753.13,22.2,16,W,Individual,2.0,0,"Columbus, NC"
9192.34,60,13.65,212.23,B,B5,Operations Manager,3.0,MORTGAGE,39363.4,Not Verified,Sep-2020,Fully Paid,major_purchase,Major Purchase,7.7,Jul-1998,11,0,11093.95,19.08,19,W,Individual,0.0,0,"Chicago, NJ"
40000.0,60,11.34,876.55,A,A3,Nurse,2.0,OTHER,156864.7,Verified,Sep-2016,Fully Paid,vacation,Vacation,14.77,Feb-2011,13,0,34826.5,49.85,22,W,Individual,3.0,0,"Austin, CA"
15393.95,60,10.72,332.57,B,B1,HR Specialist,9.0,OWN,63203.08,Not Verified,Feb-2014,Fully Paid,credit_card,Credit Card,14.07,May-2001,5,0,10989.26,57.55,16,W,Individual,0.0,0,"Newark, FL"
10504.59,36,7.24,325.52,A,A1,Nurse,6.0,OWN,50116.05,Source Verified,Dec-2018,Fully Paid,moving,Moving,10.26,Oct-1999,5,0,3151.1,67.94,16,F,Individual,3.0,0,"San Jose, MA"
16147.93,60,25.81,481.65,F,F3,Teacher,4.0,MORTGAGE,33472.63,Not Verified,Mar-2014,Fully Paid,medical,Medical,14.75,Feb-1980,7,0,8614.85,35.51,11,W,Individual,1.0,0,"Raleigh, WA"
9259.32,36,13.32,313.41,C,C3,Nurse,4.0,OWN,37488.55,Not Verified,Jun-2015,Fully Paid,major_purchase,Major Purchase,16.47,Mar-1986,13,1,0.0,74.61,18,W,Individual,5.0,1,"Miami, VA"
9060.9,36,9.09,288.53,A,A5,Product Manager,5.0,MORTGAGE,50660.9,Not Verified,Dec-2020,Fully Paid,medical,Medical,19.85,Apr-2011,7,0,4841.44,60.96,12,W,Individual,0.0,1,"Miami, MI"
1000.0,36,10.77,32.63,A,A5,Product Manager,1.0,RENT,51649.8,Not Verified,May-2016,Charged Off,vacation,Vacation,14.47,Apr-1987,9,0,5289.86,78.97,16,F,Individual,0.0,0,"Newark, GA"
21614.81,36,9.53,692.66,A,A5,Product Manager,3.0,RENT,68724.04,Verified,Feb-2019,Charged Off,home_improvement,Home Improvement,14.72,Apr-1988,9,0,21679.32,46.84,17,F,Individual,1.0,0,"Miami, VA"
1000.0,36,9.29,31.94,A,A4,Software Engineer,5.0,RENT,40643.84,Not Verified,Nov-2015,Fully Paid,house,House,14.27,Dec-1987,14,0,0.0,97.13,22,F,Individual,6.0,1,"San Jose, PA"
35914.66,60,10.57,773.25,A,A1,Executive Assistant,4.0,RENT,107220.59,Source Verified,Nov-2016,Fully Paid,renewable_energy,Renewable Energy,1.7,Aug-1992,17,0,25402.55,40.65,26,F,Individual,3.0,0,"Boston, PA"
20829.34,36,16.25,734.83,D,D2,Software Engineer,8.0,OWN,50178.77,Source Verified,Jul-2017,Fully Paid,medical,Medical,13.38,Mar-1983,7,0,17992.56,38.86,21,F,Individual,2.0,0,"Houston, GA"
11913.37,60,10.28,254.79,B,B1,,,RENT,60701.71,Verified,Aug-2020,Fully Paid,vacation,Vacation,8.45,Sep-1984,12,0,4565.9,,20,W,Individual,,0,"Atlanta, FL"
3155.52,60,18.64,81.22,D,D3,Driver,6.0,OWN,56944.95,Verified,Aug-2015,Fully Paid,car,Car,15.32,Jan-1995,9,0,0.0,47.41,20,W,Individual,0.0,0,"Columbus, NC"
20570.96,60,11.34,450.78,A,A3,Executive Assistant,5.0,MORTGAGE,53001.33,Not Verified,May-2019,Fully Paid,medical,Medical,15.39,Jul-1981,10,2,36056.02,66.91,15,W,Joint,2.0,0,"San Jose, FL"
20029.85,60,12.76,453.27,B,B2,Product Manager,7.0,MORTGAGE,75807.44,Source Verified,Sep-2015,Fully Paid,house,House,21.86,Nov-2011,16,0,21310.55,66.6,19,F,Individual,2.0,0,"Austin, PA"
12220.15,36,21.55,463.85,E,E4,Operations Manager,6.0,RENT,52451.54,Verified,Dec-2020,Fully Paid,credit_card,Credit Card,22.99,Jul-1996,13,1,11690.83,83.15,17,W,Individual,1.0,0,"Miami, NJ"
38865.09,36,18.3,1410.97,E,E5,Analyst,1.0,RENT,128554.0,Source Verified,Apr-2016,Fully Paid,house,House,19.32,Jan-2001,13,0,31205.64,71.19,22,W,Individual,2.0,0,"Columbus, PA"
25273.41,36,12.53,845.83,C,C5,Driver,9.0,RENT,115386.4,Source Verified,Jul-2020,Fully Paid,home_improvement,Home Improvement,11.74,Jan-1993,6,0,22804.49,43.47,14,W,Individual,3.0,0,"Houston, TX"
16031.04,36,27.86,661.89,G,G5,HR Specialist,1.0,RENT,36299.31,Not Verified,Feb-2014,Fully Paid,major_purchase,Major Purchase,5.29,May-1980,11,0,4324.03,17.83,18,F,Individual,3.0,0,"Chicago, NJ"
11947.69,36,15.09,414.67,C,C2,Consultant,7.0,OWN,28932.96,Not Verified,Oct-2018,Fully Paid,credit_card,Credit Card,19.95,Dec-1995,9,1,10724.18,71.84,18,W,Individual,2.0,1,"Columbus, NY"
18212.57,60,17.01,452.74,D,D1,Data Scientist,6.0,MORTGAGE,35595.03,Not Verified,Feb-2014,Fully Paid,vacation,Vacation,13.97,Sep-1994,8,0,12204.69,69.4,15,F,Individual,0.0,0,"Boston, VA"
27270.06,36,12.07,906.62,B,B4,Product Manager,7.0,RENT,124952.32,Not Verified,Jan-2019,Fully Paid,renewable_energy,Renewable Energy,18.47,May-1992,13,0,32757.03,63.81,21,W,Individual,2.0,0,"Houston, CA"
8497.65,36,10.64,276.77,A,A2,Driver,2.0,RENT,54709.67,Verified,Oct-2015,Fully Paid,car,Car,9.6,Jan-1987,12,1,25267.39,39.75,16,F,Individual,2.0,0,"Phoenix, NJ"
21886.66,36,20.49,818.87,E,E4,Customer Service Rep,0.0,RENT,90893.36,Not Verified,Jan-2015,Fully Paid,car,Car,11.32,Jun-1982,12,0,11857.1,42.54,17,W,Individual,1.0,0,"San Diego, OH"
14314.37,36,18.5,521.07,E,E2,Project Manager,5.0,MORTGAGE,38765.66,Source Verified,May-2019,Fully Paid,other,Other,17.38,Sep-2001,6,0,10262.6,63.97,10,F,Individual,3.0,0,"Newark, NC"
